1750	Stem cells translational medicine	21576580	18
1751	European Journal of Hospital Pharmacy: Science and Practice	20479964	5
1752	Revista de la Facultad de Agronomia	03787818	2
1753	Contemporary Politics	14693631	15
1754	Turkish Journal of Rheumatology	13090291	5
1755	Journal of Ecumenical Studies		3
1756	Cultural Studies - Critical Methodologies	15327086	14
1757	Computer Graphics World	02714159	2
1758	Acta Phytopathologica et Entomologica Hungarica	15882691	7
1759	Information Systems Journal	13652575	29
1760	DOLOR	02140659	7
1761	Virologie	12678694	4
1762	Journal of Intelligent Systems	03341860	25
1763	Contemporary Security Policy	17438764	12
1764	Journal of Family Social Work	10522158	8
1765	Popular Communication	15405710	11
1766	Journal of Infection and Public Health	18760341	15
1767	Behavioral and Brain Sciences	14691825	34
1768	Steel and Composite Structures	12299367	10
1769	Microwave Journal	01926225	9
1770	Journal of Genetics	00221333	27
1771	Composites Part A-Applied Science And Manufacturing	1359835X	49
1772	Journal of Konbin		4
1773	Revista Lasallista de Investigacion	17944449	5
1774	Spanish Journal of Agricultural Research	1695971X	15
1775	Journal of Pacific History	00223344	4
1776	Issues in Science and Technology	07485492	13
1777	Landbauforschung	04586859	10
1778	IET Computer Vision	17519640	16
1779	Ichthyological Exploration of Freshwaters	09369902	10
1780	Odonto-stomatologie tropicale = Tropical dental journal	0251172X	5
1781	Marine Technology Society Journal	00253324	14
1782	Journal of Applied Ichthyology	14390426	18
1783	Cyberpsychology	18027962	43
1784	Liver International	14783231	51
1785	Alzheimer Disease & Associated Disorders	08930341	31
1786	IEEE Transactions on Circuits and Systems II: Express Briefs	15583791	33
1787	Cuadernos Hispanoamericanos	0011250X	2
1788	Revista de Biologia Marina y Oceanografia	07173326	9
1789	Pteridines	09334807	5
1790	FEMS Micriobiology Ecology	01686496	43
1791	Journal Of The American Academy Of Orthopaedic Surgeons	1067151X	38
1792	Journal of Information Systems Education	10553096	19
1793	Environment and Urbanization	09562478	24
1794	International Journal of Robotics Research	02783649	55
1795	Journal of Academic Librarianship	00991333	23
1796	Pharmacological Reports	17341140	31
1797	International Journal of Peptide Research and Therapeutics	15733904	13
1798	East Asian Science, Technology and Society	18752160	8
1799	Korean Journal of Adult Nursing	12254886	7
1800	Coloration Technology	14784408	13
1801	Alpha Omegan	00026417	6
1802	Archives des Maladies Professionnelles et de l Environnement	17758785	5
1803	Functional & Integrative Genomics	1438793X	28
1804	Revista Brasileira de Ortopedia	01023616	7
1805	Journal of Bioenergetics and Biomembranes	15736881	26
1806	International Journal of Peptides	16879775	16
1807	Hong Kong Journal of Occupational Therapy	15691861	6
1808	Therapeutics and Clinical Risk Management	11766336	24
1809	Fuhe Cailiao Xuebao/Acta Materiae Compositae Sinica	10003851	7
1810	Human & Experimental Toxicology	09603271	24
1811	International Journal of Fluid Mechanics Research		7
1812	Computational Management Science	16196988	15
1813	Politics and Religion	17550483	8
1814	Revue Economique	19506694	12
1815	Journal Of Behavioral Health Services & Research	10943412	18
1816	Bulgarian Chemical Communications	08619808	6
1817	Thorax	14683296	69
1818	Mediterranean Archaeology and Archaeometry	11089628	6
1819	Journal of Visualization	13866478	10
1820	Annals of Neurology	15318249	93
1821	Quaestiones Geographicae	0137477X	5
1822	Turk Kulturu ve Haci Bektas Veli - Arastirma Dergisi	13068253	6
1823	Optica Pura y Aplicada	00303917	3
1824	Proceedings Of The Institution Of Mechanical Engineers Part A-Journal Of Power And Energy	09576509	20
1825	Experimental Gerontology	05315565	44
1826	Solar Physics	00380938	38
1827	American Art	15496503	2
1828	Annual Review of Economics	19411383	37
1829	Prison Journal	00328855	17
1830	National Academy Science Letters	0250541X	6
1831	Proceedings Of The Royal Society Of Edinburgh Section A-Mathematics	03082105	15
1832	Rivista Storica dell''Antichita	0300340X	2
1833	Best Practice Onkologie	09464565	3
1834	Avian Biology Research	17581559	8
1835	European Food Research and Technology	14382385	29
1836	Flux	11542721	6
1837	Turkish Journal of Agriculture and Forestry	1300011X	13
1838	Business Lawyer	00076899	13
1839	Radiation Measurements	13504487	22
1840	Biopolymers and Cell	02337657	8
1841	Bulletin of the Chemical Society of Ethiopia	1726801X	9
1842	Estudios de Economia	07185286	9
1843	American Journal of Geriatric Pharmacotherapy	15435946	29
1844	Journal of Biological Regulators and Homeostatic Agents	0393974X	16
1845	Journal of Neurological Surgery Part B-Skull Base	21936331	4
1846	Asian Journal of Mathematics	10936106	13
1847	Exploration Geophysics	00713473	12
1848	Journal of International Development	10991328	28
1849	Clinical Child Psychology and Psychiatry	13591045	20
1850	Hormones and Behavior	10956867	47
1851	Clinical Endoscopy	22342443	10
1852	PLoS Currents	21573999	23
1853	Catena	03418162	31
1854	Advances in Developing Human Resources	15234223	19
1855	Seminars in Thoracic and Cardiovascular Surgery	10430679	19
1856	Journal of Cellular Automata	15575997	9
1857	Marine Biodiversity	18671616	15
1858	Journal of Physics B: Atomic, Molecular and Optical Physics	09534075	36
1859	Acta Astronomica	00015237	16
1860	Review of Economics and Statistics	15309142	67
1861	Plasmid	10959890	18
1862	Journal of Cardiovascular Translational Research	19375395	28
1863	Journal of Public Health Management and Practice	15505022	20
1864	Theory and Society	15737853	18
1865	Therapeutic Apheresis and Dialysis	17449979	21
1866	Archiv fur Geschichte der Philosophie	16130650	4
1867	Journal of Economics and Finance	19389744	17
1868	Quantum Information Processing	15700755	22
1869	Neural Network World	12100552	10
1870	IEEE Transactions on Engineering Management	00189391	25
1871	Information Security Technical Report	13634127	15
1872	Journal of Geriatric Oncology	18794076	10
1873	Kritische Berichte	03407403	5
1874	Optimization Letters	18624480	22
1875	Bulletin of Indonesian Economic Studies	14727234	14
1876	American Annals of the Deaf	15430375	14
1877	International Review of Research in Open and Distance Learning	14923831	34
1878	Journal of Humanistic Psychology	00221678	13
1879	Biblica	00060887	3
1880	Revista de Derecho Comunitario Europeo	11384026	3
1881	Acta Orthopaedica	17453682	38
1882	International Journal of Speech-Language Pathology	17549515	18
1883	Journal of Neonatal Nursing	13551841	12
1884	Wave Motion	01652125	18
1885	Journal of Postgraduate Medicine	09722823	20
1886	SIAM Journal on Applied Mathematics	1095712X	26
1887	Arabian Journal of Chemistry	18785352	17
1888	Journal of Cardiovascular Ultrasound	20059655	10
1889	Structural Engineering International	10168664	10
1890	IEEE Engineering Management Review	03608581	10
1891	Revue de Stomatologie, de Chirurgie Maxillo-faciale et de Chirurgie Orale	22136541	2
1892	Revista Chapingo, Serie Ciencias Forestales y del Ambiente	01863231	5
1893	Linear and Multilinear Algebra	03081087	17
1894	Chemical Physics	03010104	81
1895	American Heart Journal	10976744	68
1896	International Psychogeriatrics	1741203X	36
1897	China Foundry	16726421	7
1898	Izvestiya Atmospheric And Oceanic Physics	00014338	12
1899	Chang Gung Medical Journal	02558270	19
1900	ERA Forum	18639038	6
1901	Journal of Pediatric Nursing	15328449	19
1902	Automatic Control and Computer Sciences	01464116	6
1903	Phycologia	00318884	18
1904	Indian journal of chest diseases & allied sciences, The	03779343	11
1905	Advances in Mechanical Engineering	16878140	13
1906	Journal of Advanced Microscopy Research	21567581	4
1907	Bosque	07179200	7
1908	Immunogenetics	14321211	26
1909	Asian Women		2
1910	Virologica Sinica	10035125	12
1911	Marine Geophysical Researches	15730581	11
1912	Revista Mexicana de Biodiversidad	1870509X	10
1913	Critical Care and Resuscitation	14412772	17
1914	Cancer Causes & Control	09575243	42
1915	Science of the Total Environment	00489697	74
1916	Electronic Journal of Combinatorics	10971440	24
1917	Journal of the Iranian Chemical Society	17352428	25
1918	Zeitschrift fur Deutsches Altertum und Deutsche Literatur	00442518	2
1919	Indian Journal of Fisheries	05372003	7
1920	Ultrasound Clinics	1556858X	8
1921	Annals of the Entomological Society of America	00138746	17
1922	Revista Espanola de Drogodependencias	02137615	3
1923	Mitteilungen Klosterneuburg		3
1924	European Journal of General Medicine	13043897	6
1925	Skinmed	15409740	8
1926	Journal Of Speech Language And Hearing Research	10924388	35
1927	Early Science and Medicine	15733823	6
1928	Biomarkers	13665804	63
1929	International Journal of Public Opinion Research	14716909	19
1930	Oncotarget	19492553	39
1931	Journal of Vector Ecology	10811710	14
1932	Cesky Casopis Historicky	08626111	1
1933	Revue du Praticien	00352640	8
1934	Callaloo	10806512	5
1935	History	00182648	22
1936	Cardiovascular Journal of Africa	19951892	15
1937	Strategic Analysis	09700161	7
1938	Integrated Ferroelectrics	10584587	9
1939	Journal of special operations medicine : a peer reviewed journal for SOF medical professionals	15539768	10
1940	Coke and Chemistry	19348398	5
1941	Alternative Therapies in Health and Medicine	10786791	19
1942	Annals of Human Biology	14645033	22
1943	Biology of Sport	0860021X	9
1944	Geochemistry Geophysics Geosystems	15252027	40
1945	Bulletin du Cancer	00074551	16
1946	Dynamical Systems	14689367	29
1947	Physical Review Special Topics - Physics Education Research	15549178	20
1948	Anglia	03405222	2
1949	Revista Europea de Direccion y Economia de la Empresa	10196838	9
1950	Human Molecular Genetics	14602083	89
1951	Personnel Psychology	00315826	32
1952	Medieval Archaeology	1745817X	5
1953	Caring : National Association for Home Care magazine	0738467X	4
1954	Revista Signos	07180934	8
1955	Journal of Biogeography	13652699	49
1956	Science China-Chemistry	16747291	21
1957	International Journal of Fatigue	01421123	36
1958	American Biotechnology Laboratory	07493223	4
1959	Guerres Mondiales et Conflicts Contemporains	09842292	2
1960	Configurations	10806520	4
1961	Open Biology	20462441	16
1962	Pharmacognosy Magazine	09764062	20
1963	Managerial Auditing Journal	02686902	18
1964	New South Wales Public Health Bulletin	10347674	14
1965	Journal of Seismic Exploration	09630651	6
1966	Artificial Organs	15251594	25
1967	Pulmonary Pharmacology & Therapeutics	10945539	32
1968	Health Information Management Journal	18333583	11
1969	New Zealand Journal of Marine and Freshwater Research	00288330	15
1970	Biosensors and Bioelectronics	09565663	78
1971	Visual Communication Quarterly	15551393	5
1972	Applied Intelligence	15737497	23
1973	Wisconsin Medical Journal	10981861	12
1974	Studies in Gender and Sexuality	15240657	6
1975	Journal of Land Use Science	1747423X	13
1976	Der Unfallchirurg	1433044X	13
1977	Esophagus	16129067	28
1978	Annals of Clinical Microbiology and Antimicrobials	14760711	25
1979	European Journal of Radiology Extra	15714675	5
1980	Nordic Journal of Botany	0107055X	13
1981	American Sociological Review	00031224	47
1982	Progress in Human Geography	14770288	47
1983	Computers and Geotechnics	0266352X	28
1984	Aquatic Ecology	15735125	20
1985	Journal of Environmental Law	1464374X	14
1986	Marine Genomics	18747787	15
1987	Transfusion Medicine and Hemotherapy	16603796	17
1988	Italian Journal of Agronomy	11254718	8
1989	Macromolecular Rapid Communications	15213927	50
1990	Field Crops Research	03784290	42
1991	World Wide Web	15731413	83
1992	Proceedings of the Nutrition Society	14752719	37
1993	Phycological Research	14401835	14
1994	Journal of Periodontology	00223492	50
1995	Trends in Microbiology	0966842X	57
1996	IEEE Transactions on Sustainable Energy	19493029	34
1997	Protein & Cell	1674800X	28
1998	Poetry	00322032	5
1999	Clinical Ethics	1758101X	13
2000	Australian & New Zealand Journal Of Statistics	13691473	11
2001	Probation Journal	17413079	11
2002	BioMetals	15728773	34
2003	Krankenpflege. Soins infirmiers	02530465	1
2004	British Poultry Science	14661799	18
2005	Informatica	03505596	15
2006	Ieee Instrumentation & Measurement Magazine	10946969	13
2007	Administrative Science Quarterly	00018392	31
2008	Journal of Psychopharmacology	02698811	44
2009	Teoria y Realidad Constitucional	11395583	4
2010	Classical Philology	0009837X	6
2011	Welding International	17542138	9
2012	Revista de Indias	00348341	5
2013	Trames	14060922	8
2014	Forestry Chronicle	00157546	14
2015	Neiranji Gongcheng/Chinese Internal Combustion Engine Engineering	10000925	5
2016	IEEE Antennas and Wireless Propagation Letters	15361225	42
2017	Journal of Victorian Culture	17500133	4
2018	Sports Engineering	14602687	12
2019	Southeast Asian Studies	05638682	9
2020	Journal of Tissue Engineering		33
2021	International Journal of Corpus Linguistics	15699811	15
2022	Revista Enfermagem	01043552	19
2023	Chinese Journal of Chemical Engineering	10049541	21
2024	International Journal of Prosthodontics	11399791	27
2025	International Journal of Pharmacology	18125700	22
2026	Archivio di Filosofia	19700792	1
2027	Plant Cell Reports	1432203X	33
2028	International Journal of Psychoanalytic Self Psychology	19409141	7
2029	Journal of International Marketing	15477215	26
2030	Informe Medico	13169688	2
2031	Operative Techniques in Orthopaedics	10486666	8
2032	Journal of Thrombosis and Thrombolysis	1573742X	28
2033	Hydrometallurgy	0304386X	36
2034	Konstruktion	07205953	2
2035	Deep-Sea Research Part II: Topical Studies in Oceanography	09670645	44
2036	International Journal of Applied Linguistics	08026106	13
2037	Co-herencia	17945887	4
2038	Enfermeria Global	16956141	8
2039	British Journal of Cardiology	09696113	8
2040	Integrated Environmental Assessment and Management	15513793	25
2041	Economic Systems	09393625	22
2042	Global Media and Communication	17427673	11
2043	Family Relations	17413729	21
2044	Inquiry-The Journal Of Health Care Organization Provision And Financing	00469580	13
2045	Journal of the Indian Academy of Wood Science	09768432	2
2046	Biomacromolecules	15264602	68
2047	Immunology	13652567	129
2048	Slavica Slovaca	13362364	2
2049	Zhonghua xue ye xue za zhi = Zhonghua xueyexue zazhi	02532727	6
2050	Journal of Orthoptera Research	19372426	8
2051	Obesity Surgery	09608923	53
2052	Mycotaxon	00934666	17
2053	Magnetic Resonance Materials In Physics Biology And Medicine	09685243	22
2054	Personality and Social Psychology Review	15327957	42
2055	American Journal of the Medical Sciences	00029629	30
2056	Pediatria Medica e Chirurgica	03915387	6
2057	Australian Journal of Grape and Wine Research	13227130	24
2058	Iranian Journal of Parasitology	17357020	11
2059	Virus Research	01681702	46
2060	Annales Academiae Scientiarum Fennicae-Mathematica	12396095	15
